planner,object,initial_pose_seed,final_pose_coverage,pose_coverage_auc,mean_incremental_pose_novelty_deg,mean_pairwise_view_distance_deg
fixed,L_Shaped,13,0.26953125,0.1625,42.69532396657684,80.0183858174299
fixed,L_Shaped,14,0.26953125,0.15546875,42.69532396657684,80.01838581756734
fixed,Thin_Irregular,0,0.25,0.144921875,42.69532396740134,80.01838581784219
fixed,Thin_Irregular,1,0.25390625,0.1453125,42.69532396616459,80.0183858174299
fixed,Thin_Irregular,2,0.2578125,0.153125,42.69532396781359,80.01838581784219
fixed,Thin_Irregular,3,0.265625,0.15703125,42.69532396616458,80.01838581729248
fixed,Thin_Irregular,4,0.2578125,0.149609375,42.69532396657684,80.01838581742992
fixed,Thin_Irregular,5,0.26171875,0.154296875,42.695323966989086,80.01838581742992
fixed,Thin_Irregular,6,0.2734375,0.159375,42.695323967401336,80.01838581770475
fixed,Thin_Irregular,7,0.26171875,0.15,42.695323967401336,80.01838581770474
fixed,Thin_Irregular,8,0.26953125,0.15546875,42.695323966989086,80.01838581770474
fixed,Thin_Irregular,9,0.26171875,0.15,42.695323967813586,80.01838581770474
fixed,Thin_Irregular,10,0.265625,0.15390625,42.695323967401336,80.01838581770475
fixed,Thin_Irregular,11,0.25390625,0.141015625,42.69532396657684,80.01838581742992
fixed,Thin_Irregular,12,0.26953125,0.159375,42.695323966164594,80.01838581742992
fixed,Thin_Irregular,13,0.26953125,0.1625,42.69532396657684,80.0183858174299
fixed,Thin_Irregular,14,0.26953125,0.15546875,42.69532396657684,80.01838581756734
fixed,green_Pepper,0,0.25,0.144921875,42.69532396740134,80.01838581784219
fixed,green_Pepper,1,0.25390625,0.1453125,42.69532396616459,80.0183858174299
fixed,green_Pepper,2,0.2578125,0.153125,42.69532396781359,80.01838581784219
fixed,green_Pepper,3,0.265625,0.15703125,42.69532396616458,80.01838581729248
fixed,green_Pepper,4,0.2578125,0.149609375,42.69532396657684,80.01838581742992
fixed,green_Pepper,5,0.26171875,0.154296875,42.695323966989086,80.01838581742992
fixed,green_Pepper,6,0.2734375,0.159375,42.695323967401336,80.01838581770475
fixed,green_Pepper,7,0.26171875,0.15,42.695323967401336,80.01838581770474
fixed,green_Pepper,8,0.26953125,0.15546875,42.695323966989086,80.01838581770474
fixed,green_Pepper,9,0.26171875,0.15,42.695323967813586,80.01838581770474
fixed,green_Pepper,10,0.265625,0.15390625,42.695323967401336,80.01838581770475
fixed,green_Pepper,11,0.25390625,0.141015625,42.69532396657684,80.01838581742992
fixed,green_Pepper,12,0.26953125,0.159375,42.695323966164594,80.01838581742992
fixed,green_Pepper,13,0.26953125,0.1625,42.69532396657684,80.0183858174299
fixed,green_Pepper,14,0.26953125,0.15546875,42.69532396657684,80.01838581756734
pb_nbv,Bowl,0,0.3125,0.212890625,60.396956211137976,90.04410781672884
pb_nbv,Bowl,1,0.18359375,0.0828125,30.9890269364941,48.417298522375525
pb_nbv,Bowl,2,0.26953125,0.208984375,39.10945190655606,72.80767072331695
pb_nbv,Bowl,3,0.140625,0.10546875,11.15214145174309,33.45607072552425
pb_nbv,Bowl,4,0.12890625,0.09765625,11.152141451743088,33.45607072593651
pb_nbv,Bowl,5,0.1328125,0.1015625,21.296141451679652,63.88807072574621
pb_nbv,Bowl,6,0.0703125,0.0703125,0.00017681979951085814,0.00017681979951085811
pb_nbv,Bowl,7,0.12890625,0.11015625,11.152141452567603,29.738749180718578
pb_nbv,Bowl,8,0.12890625,0.12265625,11.152141450918576,18.586784542453795
pb_nbv,Bowl,9,0.15234375,0.1171875,13.669488657331033,35.13430219632848
pb_nbv,Bowl,10,0.0625,0.0625,0.00017681979951085814,0.00017681979951085811
pb_nbv,Bowl,11,0.0546875,0.0546875,0.00017681567702039882,0.00017681567702039882
pb_nbv,Bowl,12,0.2890625,0.188671875,47.472062233434634,85.4116566537897
pb_nbv,Bowl,13,0.203125,0.165234375,22.304106091107183,45.126789924046186
pb_nbv,Bowl,14,0.328125,0.221484375,50.26141654303439,91.63078240925456
pb_nbv,Corner,0,0.05859375,0.05859375,0.00017681567702039882,0.00017681773827764297
pb_nbv,Corner,1,0.18359375,0.0828125,30.9890269364941,48.417298522375525
pb_nbv,Corner,2,0.13671875,0.090234375,21.296141453740937,56.78941584790319
pb_nbv,Corner,3,0.1484375,0.115625,13.669488656094265,35.13430219550396
pb_nbv,Corner,4,0.33984375,0.19921875,54.75203536317592,85.50677779859178
pb_nbv,Corner,5,0.25390625,0.126953125,50.70407072714808,82.81603536355746
pb_nbv,Corner,6,0.0703125,0.0703125,0.00017681979951085814,0.00017681979951085811
pb_nbv,Corner,7,0.26171875,0.175,32.5513239687015,68.90914785375168
pb_nbv,Corner,8,0.33984375,0.1765625,62.09148570571224,96.29477390171206
pb_nbv,Corner,9,0.13671875,0.1015625,11.1521414542166,33.45607072717328
pb_nbv,Corner,10,0.1953125,0.1421875,28.593108099262356,65.371381823881
pb_nbv,Corner,11,0.125,0.08984375,21.29614145085515,63.88807072533397
pb_nbv,Corner,12,0.1953125,0.168359375,30.98902693773084,58.56129852396109
pb_nbv,Corner,13,0.19921875,0.13671875,21.399359330161932,56.92703968354343
pb_nbv,Corner,14,0.28125,0.172265625,52.28499157332126,93.0728368451887
pb_nbv,Cross,0,0.05859375,0.05859375,0.00017681567702039882,0.00017681773827764297
pb_nbv,Cross,1,0.125,0.091796875,21.296141454153176,63.888070727395224
pb_nbv,Cross,2,0.34765625,0.239453125,64.89603536393699,85.32517890532985
pb_nbv,Cross,3,0.1328125,0.0890625,11.152141451743088,29.738749180031483
pb_nbv,Cross,4,0.12890625,0.09765625,11.152141451743088,33.45607072593651
pb_nbv,Cross,5,0.265625,0.19375,43.60007072587309,72.64508619596658
pb_nbv,Cross,6,0.265625,0.1296875,42.140991575033674,76.54609589045768
pb_nbv,Cross,7,0.20703125,0.121875,22.304106089045924,63.19471381746954
pb_nbv,Cross,8,0.12890625,0.12265625,11.152141450918576,18.586784542453795
pb_nbv,Cross,9,0.3671875,0.221484375,61.63621548831213,94.76342213121292
pb_nbv,Cross,10,0.1328125,0.08359375,11.152141455865598,29.738749182642405
pb_nbv,Cross,11,0.11328125,0.072265625,21.29614145250418,56.789415847216105
pb_nbv,Cross,12,0.1953125,0.091796875,32.44810608939476,58.561298522312086
pb_nbv,Cross,13,0.140625,0.133984375,11.152141455865596,18.58678454657631
pb_nbv,Cross,14,0.3125,0.220703125,58.81603536414029,91.60534512128926
pb_nbv,Cube,0,0.15234375,0.11015625,24.218192776179464,65.83610494152977
pb_nbv,Cube,1,0.2421875,0.173046875,53.744070727046406,89.43424012815909
pb_nbv,Cube,2,0.13671875,0.076953125,11.15214145421661,18.586784545202168
pb_nbv,Cube,3,0.0703125,0.0703125,0.00017681361573912503,0.00017681361573912505
pb_nbv,Cube,4,0.25390625,0.15703125,32.55132396664025,57.409000160352235
pb_nbv,Cube,5,0.2109375,0.18046875,33.91107825852038,69.86449356686704
pb_nbv,Cube,6,0.34375,0.2359375,44.608035362827096,100.04267845407892
pb_nbv,Cube,7,0.19921875,0.09296875,30.9890269364941,48.41729852237551
pb_nbv,Cube,8,0.3359375,0.216796875,54.75203536276367,79.64979156673361
pb_nbv,Cube,9,0.20703125,0.15078125,30.98902693731859,68.40455551189235
pb_nbv,Cube,10,0.0625,0.0625,0.00017681979951085814,0.00017681979951085811
pb_nbv,Cube,11,0.1875,0.09609375,39.77129923628519,75.26457363154678
pb_nbv,Cube,12,0.33203125,0.2265625,62.091485705299974,97.29946424863326
pb_nbv,Cube,13,0.13671875,0.08046875,11.152141452567605,18.586784543827996
pb_nbv,Cube,14,0.1953125,0.147265625,32.448106091043755,58.47897693406695
pb_nbv,Cylinder,0,0.05859375,0.05859375,0.00017681567702039882,0.00017681773827764297
pb_nbv,Cylinder,1,0.1171875,0.087890625,11.152141453392105,33.45607072676102
pb_nbv,Cylinder,2,0.13671875,0.076953125,11.15214145421661,18.586784545202168
pb_nbv,Cylinder,3,0.265625,0.13046875,42.14099157256017,76.5460958892209
pb_nbv,Cylinder,4,0.25390625,0.196875,33.45607072634876,81.78136869617838
pb_nbv,Cylinder,5,0.1328125,0.0765625,11.152141454216608,18.58678454520216
pb_nbv,Cylinder,6,0.13671875,0.116796875,11.15214145215533,29.73874918016889
pb_nbv,Cylinder,7,0.19921875,0.09296875,30.9890269364941,48.41729852237551
pb_nbv,Cylinder,8,0.37890625,0.22265625,61.63621548831212,94.76342213121289
pb_nbv,Cylinder,9,0.13671875,0.1015625,11.1521414542166,33.45607072717328
pb_nbv,Cylinder,10,0.0625,0.0625,0.00017681979951085814,0.00017681979951085811
pb_nbv,Cylinder,11,0.25390625,0.195703125,43.60007072628534,67.68972349154316
pb_nbv,Cylinder,12,0.1953125,0.091796875,32.44810608939476,58.561298522312086
pb_nbv,Cylinder,13,0.265625,0.155859375,42.14099157256017,83.38065865683909
pb_nbv,Cylinder,14,0.26171875,0.125,33.45607072634876,81.7813686961784
pb_nbv,L_Shaped,0,0.25390625,0.171875,54.19313210003601,97.57566677511068
pb_nbv,L_Shaped,1,0.05859375,0.05859375,0.00017681567702039882,0.00017681567702039882
pb_nbv,L_Shaped,2,0.28515625,0.199609375,36.18992198441725,69.93812806166939
pb_nbv,L_Shaped,3,0.40625,0.24140625,75.5402795466076,103.029991938157
pb_nbv,L_Shaped,4,0.2734375,0.144140625,32.55132396746476,62.81761836874599
pb_nbv,L_Shaped,5,0.21484375,0.155859375,28.593108099674605,65.37138182456808
pb_nbv,L_Shaped,6,0.33984375,0.206640625,67.3705133450328,96.05874543115306
pb_nbv,L_Shaped,7,0.06640625,0.06640625,0.00017681567702039882,0.00017681567702039882
pb_nbv,L_Shaped,8,0.203125,0.176171875,42.59210608933133,74.70407072615295
pb_nbv,L_Shaped,9,0.20703125,0.15078125,30.98902693731859,68.40455551189235
pb_nbv,L_Shaped,10,0.12890625,0.069140625,11.152141455865598,18.58678454657632
pb_nbv,L_Shaped,11,0.0546875,0.0546875,0.00017681567702039882,0.00017681567702039882
pb_nbv,L_Shaped,12,0.265625,0.203515625,52.28499157332126,91.76649184090196
pb_nbv,L_Shaped,13,0.27734375,0.15,54.1931320992115,91.22739782382321
pb_nbv,L_Shaped,14,0.328125,0.188671875,62.075228511715366,93.4735843686617
pb_nbv,Thin_Irregular,0,0.19140625,0.084375,32.44810608939476,58.56129852313658
pb_nbv,Thin_Irregular,1,0.2890625,0.177734375,60.935719892626295,95.56986607753024
pb_nbv,Thin_Irregular,2,0.14453125,0.077734375,21.296141454153187,35.49345121176313
pb_nbv,Thin_Irregular,3,0.19140625,0.157421875,21.399359328512897,60.27396705749896
pb_nbv,Thin_Irregular,4,0.2578125,0.158203125,39.05373802885428,73.81348005771757
pb_nbv,Thin_Irregular,5,0.3359375,0.23125,61.97787705813566,98.9955508262999
pb_nbv,Thin_Irregular,6,0.33203125,0.175390625,53.292956211099764,91.63078240952937
pb_nbv,Thin_Irregular,7,0.265625,0.194921875,53.94502577510283,88.55745020127321
pb_nbv,Thin_Irregular,8,0.21875,0.177734375,45.51415741218212,87.09851766915826
pb_nbv,Thin_Irregular,9,0.13671875,0.0875,11.15214145462884,29.738749182367574
pb_nbv,Thin_Irregular,10,0.1875,0.1,32.448106091868254,82.22051269555931
pb_nbv,Thin_Irregular,11,0.0546875,0.0546875,0.00017681567702039882,0.00017681567702039882
pb_nbv,Thin_Irregular,12,0.32421875,0.17578125,43.7032886039431,76.62531123794858
pb_nbv,Thin_Irregular,13,0.140625,0.133984375,11.152141455865596,18.58678454657631
pb_nbv,Thin_Irregular,14,0.06640625,0.06640625,0.00017681567702039882,0.00017681567702039882
pb_nbv,green_Pepper,0,0.12109375,0.06484375,21.29614145250418,35.49345121176313
pb_nbv,green_Pepper,1,0.37109375,0.20703125,71.66252949560513,97.15942299152883
pb_nbv,green_Pepper,2,0.40625,0.23671875,73.12984169420176,102.6803783002219
pb_nbv,green_Pepper,3,0.2734375,0.2125,53.74407072622192,78.62310573860096
pb_nbv,green_Pepper,4,0.1953125,0.104296875,22.304106089045927,45.126789923221686
pb_nbv,green_Pepper,5,0.19921875,0.095703125,30.989026937730852,48.41729852320001
pb_nbv,green_Pepper,6,0.1328125,0.0765625,11.152141455865598,18.58678454657632
pb_nbv,green_Pepper,7,0.06640625,0.06640625,0.00017681567702039882,0.00017681567702039882
pb_nbv,green_Pepper,8,0.140625,0.118359375,11.152141452567607,29.73874918071858
pb_nbv,green_Pepper,9,0.06640625,0.06640625,0.00017681979951085814,0.00017681979951085811
pb_nbv,green_Pepper,10,0.0625,0.0625,0.00017681979951085814,0.00017681979951085811
pb_nbv,green_Pepper,11,0.2578125,0.11484375,39.109451905731554,67.68972349154316
pb_nbv,green_Pepper,12,0.1953125,0.168359375,30.98902693773084,58.56129852396109
pb_nbv,green_Pepper,13,0.3359375,0.201953125,62.305096736203744,94.8826056958079
pb_nbv,green_Pepper,14,0.13671875,0.1296875,21.296141455802168,35.4934512131373
pose_novelty,Bowl,0,0.3984375,0.231640625,77.74669995548577,98.13814871718367
pose_novelty,Bowl,1,0.3828125,0.216015625,77.74669995548577,98.13814871718367
pose_novelty,Bowl,2,0.40625,0.2453125,77.74669995548577,98.13814871718368
pose_novelty,Bowl,3,0.40625,0.2390625,77.74669995548577,98.13814871718367
pose_novelty,Bowl,4,0.3984375,0.230859375,77.74669995548577,98.13814871718368
pose_novelty,Bowl,5,0.40234375,0.240234375,77.74669995548577,98.13814871718368
pose_novelty,Bowl,6,0.40234375,0.236328125,77.74669995548577,98.13814871718368
pose_novelty,Bowl,7,0.38671875,0.2265625,77.74669995548577,98.13814871718368
pose_novelty,Bowl,8,0.3984375,0.232421875,77.74669995548575,98.13814871718367
pose_novelty,Bowl,9,0.40625,0.239453125,77.74669995548577,98.13814871718367
pose_novelty,Bowl,10,0.41015625,0.235546875,77.74669995548577,98.13814871718367
pose_novelty,Bowl,11,0.40234375,0.230078125,77.74669995548577,98.13814871718367
pose_novelty,Bowl,12,0.390625,0.233984375,77.74669995548575,98.13814871718365
pose_novelty,Bowl,13,0.41796875,0.24609375,77.74669995548577,98.13814871718367
pose_novelty,Bowl,14,0.40625,0.238671875,77.74669995548575,98.13814871718368
pose_novelty,Corner,0,0.3984375,0.231640625,77.74669995548577,98.13814871718367
pose_novelty,Corner,1,0.3828125,0.216015625,77.74669995548577,98.13814871718367
pose_novelty,Corner,2,0.40625,0.2453125,77.74669995548577,98.13814871718368
pose_novelty,Corner,3,0.40625,0.2390625,77.74669995548577,98.13814871718367
pose_novelty,Corner,4,0.3984375,0.230859375,77.74669995548577,98.13814871718368
pose_novelty,Corner,5,0.40234375,0.240234375,77.74669995548577,98.13814871718368
pose_novelty,Corner,6,0.40234375,0.236328125,77.74669995548577,98.13814871718368
pose_novelty,Corner,7,0.38671875,0.2265625,77.74669995548577,98.13814871718368
pose_novelty,Corner,8,0.3984375,0.232421875,77.74669995548575,98.13814871718367
pose_novelty,Corner,9,0.40625,0.239453125,77.74669995548577,98.13814871718367
pose_novelty,Corner,10,0.41015625,0.235546875,77.74669995548577,98.13814871718367
pose_novelty,Corner,11,0.40234375,0.230078125,77.74669995548577,98.13814871718367
pose_novelty,Corner,12,0.390625,0.233984375,77.74669995548575,98.13814871718365
pose_novelty,Corner,13,0.41796875,0.24609375,77.74669995548577,98.13814871718367
pose_novelty,Corner,14,0.40625,0.238671875,77.74669995548575,98.13814871718368
pose_novelty,Cross,0,0.3984375,0.231640625,77.74669995548577,98.13814871718367
pose_novelty,Cross,1,0.3828125,0.216015625,77.74669995548577,98.13814871718367
pose_novelty,Cross,2,0.40625,0.2453125,77.74669995548577,98.13814871718368
pose_novelty,Cross,3,0.40625,0.2390625,77.74669995548577,98.13814871718367
pose_novelty,Cross,4,0.3984375,0.230859375,77.74669995548577,98.13814871718368
pose_novelty,Cross,5,0.40234375,0.240234375,77.74669995548577,98.13814871718368
pose_novelty,Cross,6,0.40234375,0.236328125,77.74669995548577,98.13814871718368
pose_novelty,Cross,7,0.38671875,0.2265625,77.74669995548577,98.13814871718368
pose_novelty,Cross,8,0.3984375,0.232421875,77.74669995548575,98.13814871718367
pose_novelty,Cross,9,0.40625,0.239453125,77.74669995548577,98.13814871718367
pose_novelty,Cross,10,0.41015625,0.235546875,77.74669995548577,98.13814871718367
pose_novelty,Cross,11,0.40234375,0.230078125,77.74669995548577,98.13814871718367
pose_novelty,Cross,12,0.390625,0.233984375,77.74669995548575,98.13814871718365
pose_novelty,Cross,13,0.41796875,0.24609375,77.74669995548577,98.13814871718367
pose_novelty,Cross,14,0.40625,0.238671875,77.74669995548575,98.13814871718368
pose_novelty,Cube,0,0.3984375,0.231640625,77.74669995548577,98.13814871718367
pose_novelty,Cube,1,0.3828125,0.216015625,77.74669995548577,98.13814871718367
pose_novelty,Cube,2,0.40625,0.2453125,77.74669995548577,98.13814871718368
pose_novelty,Cube,3,0.40625,0.2390625,77.74669995548577,98.13814871718367
pose_novelty,Cube,4,0.3984375,0.230859375,77.74669995548577,98.13814871718368
pose_novelty,Cube,5,0.40234375,0.240234375,77.74669995548577,98.13814871718368
pose_novelty,Cube,6,0.40234375,0.236328125,77.74669995548577,98.13814871718368
pose_novelty,Cube,7,0.38671875,0.2265625,77.74669995548577,98.13814871718368
pose_novelty,Cube,8,0.3984375,0.232421875,77.74669995548575,98.13814871718367
pose_novelty,Cube,9,0.40625,0.239453125,77.74669995548577,98.13814871718367
pose_novelty,Cube,10,0.41015625,0.235546875,77.74669995548577,98.13814871718367
pose_novelty,Cube,11,0.40234375,0.230078125,77.74669995548577,98.13814871718367
pose_novelty,Cube,12,0.390625,0.233984375,77.74669995548575,98.13814871718365
pose_novelty,Cube,13,0.41796875,0.24609375,77.74669995548577,98.13814871718367
pose_novelty,Cube,14,0.40625,0.238671875,77.74669995548575,98.13814871718368
pose_novelty,Cylinder,0,0.3984375,0.231640625,77.74669995548577,98.13814871718367
pose_novelty,Cylinder,1,0.3828125,0.216015625,77.74669995548577,98.13814871718367
pose_novelty,Cylinder,2,0.40625,0.2453125,77.74669995548577,98.13814871718368
pose_novelty,Cylinder,3,0.40625,0.2390625,77.74669995548577,98.13814871718367
pose_novelty,Cylinder,4,0.3984375,0.230859375,77.74669995548577,98.13814871718368
pose_novelty,Cylinder,5,0.40234375,0.240234375,77.74669995548577,98.13814871718368
pose_novelty,Cylinder,6,0.40234375,0.236328125,77.74669995548577,98.13814871718368
pose_novelty,Cylinder,7,0.38671875,0.2265625,77.74669995548577,98.13814871718368
pose_novelty,Cylinder,8,0.3984375,0.232421875,77.74669995548575,98.13814871718367
pose_novelty,Cylinder,9,0.40625,0.239453125,77.74669995548577,98.13814871718367
pose_novelty,Cylinder,10,0.41015625,0.235546875,77.74669995548577,98.13814871718367
pose_novelty,Cylinder,11,0.40234375,0.230078125,77.74669995548577,98.13814871718367
pose_novelty,Cylinder,12,0.390625,0.233984375,77.74669995548575,98.13814871718365
pose_novelty,Cylinder,13,0.41796875,0.24609375,77.74669995548577,98.13814871718367
pose_novelty,Cylinder,14,0.40625,0.238671875,77.74669995548575,98.13814871718368
pose_novelty,L_Shaped,0,0.3984375,0.231640625,77.74669995548577,98.13814871718367
pose_novelty,L_Shaped,1,0.3828125,0.216015625,77.74669995548577,98.13814871718367
pose_novelty,L_Shaped,2,0.40625,0.2453125,77.74669995548577,98.13814871718368
pose_novelty,L_Shaped,3,0.40625,0.2390625,77.74669995548577,98.13814871718367
pose_novelty,L_Shaped,4,0.3984375,0.230859375,77.74669995548577,98.13814871718368
pose_novelty,L_Shaped,5,0.40234375,0.240234375,77.74669995548577,98.13814871718368
pose_novelty,L_Shaped,6,0.40234375,0.236328125,77.74669995548577,98.13814871718368
pose_novelty,L_Shaped,7,0.38671875,0.2265625,77.74669995548577,98.13814871718368
pose_novelty,L_Shaped,8,0.3984375,0.232421875,77.74669995548575,98.13814871718367
pose_novelty,L_Shaped,9,0.40625,0.239453125,77.74669995548577,98.13814871718367
pose_novelty,L_Shaped,10,0.41015625,0.235546875,77.74669995548577,98.13814871718367
pose_novelty,L_Shaped,11,0.40234375,0.230078125,77.74669995548577,98.13814871718367
pose_novelty,L_Shaped,12,0.390625,0.233984375,77.74669995548575,98.13814871718365
pose_novelty,L_Shaped,13,0.41796875,0.24609375,77.74669995548577,98.13814871718367
pose_novelty,L_Shaped,14,0.40625,0.238671875,77.74669995548575,98.13814871718368
pose_novelty,Thin_Irregular,0,0.3984375,0.231640625,77.74669995548577,98.13814871718367
pose_novelty,Thin_Irregular,1,0.3828125,0.216015625,77.74669995548577,98.13814871718367
pose_novelty,Thin_Irregular,2,0.40625,0.2453125,77.74669995548577,98.13814871718368
pose_novelty,Thin_Irregular,3,0.40625,0.2390625,77.74669995548577,98.13814871718367
pose_novelty,Thin_Irregular,4,0.3984375,0.230859375,77.74669995548577,98.13814871718368
pose_novelty,Thin_Irregular,5,0.40234375,0.240234375,77.74669995548577,98.13814871718368
pose_novelty,Thin_Irregular,6,0.40234375,0.236328125,77.74669995548577,98.13814871718368
pose_novelty,Thin_Irregular,7,0.38671875,0.2265625,77.74669995548577,98.13814871718368
pose_novelty,Thin_Irregular,8,0.3984375,0.232421875,77.74669995548575,98.13814871718367
pose_novelty,Thin_Irregular,9,0.40625,0.239453125,77.74669995548577,98.13814871718367
pose_novelty,Thin_Irregular,10,0.41015625,0.235546875,77.74669995548577,98.13814871718367
pose_novelty,Thin_Irregular,11,0.40234375,0.230078125,77.74669995548577,98.13814871718367
pose_novelty,Thin_Irregular,12,0.390625,0.233984375,77.74669995548575,98.13814871718365
pose_novelty,Thin_Irregular,13,0.41796875,0.24609375,77.74669995548577,98.13814871718367
pose_novelty,Thin_Irregular,14,0.40625,0.238671875,77.74669995548575,98.13814871718368
pose_novelty,green_Pepper,0,0.3984375,0.231640625,77.74669995548577,98.13814871718367
pose_novelty,green_Pepper,1,0.3828125,0.216015625,77.74669995548577,98.13814871718367
pose_novelty,green_Pepper,2,0.40625,0.2453125,77.74669995548577,98.13814871718368
pose_novelty,green_Pepper,3,0.40625,0.2390625,77.74669995548577,98.13814871718367
pose_novelty,green_Pepper,4,0.3984375,0.230859375,77.74669995548577,98.13814871718368
pose_novelty,green_Pepper,5,0.40234375,0.240234375,77.74669995548577,98.13814871718368
pose_novelty,green_Pepper,6,0.40234375,0.236328125,77.74669995548577,98.13814871718368
pose_novelty,green_Pepper,7,0.38671875,0.2265625,77.74669995548577,98.13814871718368
pose_novelty,green_Pepper,8,0.3984375,0.232421875,77.74669995548575,98.13814871718367
pose_novelty,green_Pepper,9,0.40625,0.239453125,77.74669995548577,98.13814871718367
pose_novelty,green_Pepper,10,0.41015625,0.235546875,77.74669995548577,98.13814871718367
pose_novelty,green_Pepper,11,0.40234375,0.230078125,77.74669995548577,98.13814871718367
pose_novelty,green_Pepper,12,0.390625,0.233984375,77.74669995548575,98.13814871718365
pose_novelty,green_Pepper,13,0.41796875,0.24609375,77.74669995548577,98.13814871718367
pose_novelty,green_Pepper,14,0.40625,0.238671875,77.74669995548575,98.13814871718368
ray_gpis,Bowl,0,0.2734375,0.194921875,53.74407072704641,89.43424012815909
ray_gpis,Bowl,1,0.1796875,0.114453125,32.33423754356509,46.943447876829815
ray_gpis,Bowl,2,0.21875,0.1890625,42.59210609056809,74.70407072780196
ray_gpis,Bowl,3,0.140625,0.13359375,21.296141449206115,35.493451207640554
ray_gpis,Bowl,4,0.1953125,0.169921875,42.59210608809458,74.70407072532849
ray_gpis,Bowl,5,0.2109375,0.18203125,42.59210608809458,74.70407072450395
ray_gpis,Bowl,6,0.2734375,0.21328125,43.600070727109845,67.68972349195542
ray_gpis,Bowl,7,0.06640625,0.06640625,0.00017681567702039882,0.00017681567702039882
ray_gpis,Bowl,8,0.25390625,0.19765625,33.45607072717326,81.78136869659066
ray_gpis,Bowl,9,0.23046875,0.18046875,45.51415741218212,87.09851766915826
ray_gpis,Bowl,10,0.12890625,0.122265625,11.152141452567605,18.586784543828
ray_gpis,Bowl,11,0.125,0.11796875,21.296141450855153,35.49345121038896
ray_gpis,Bowl,12,0.26953125,0.196875,57.013938951433126,91.22739782409805
ray_gpis,Bowl,13,0.140625,0.107421875,11.152141450918569,33.45607072552425
ray_gpis,Bowl,14,0.06640625,0.06640625,0.00017681567702039882,0.00017681567702039882
ray_gpis,Corner,0,0.3359375,0.200390625,66.6811760116552,100.79807912810578
ray_gpis,Corner,1,0.34765625,0.2125,67.46173402683986,97.41684310845804
ray_gpis,Corner,2,0.29296875,0.218359375,53.94502577592736,88.55745020168548
ray_gpis,Corner,3,0.38671875,0.237109375,71.9098460075829,93.3374139461651
ray_gpis,Corner,4,0.3203125,0.205859375,65.12590358842537,94.88260569580792
ray_gpis,Corner,5,0.390625,0.23125,75.5402795466076,103.029991938157
ray_gpis,Corner,6,0.37890625,0.231640625,71.66252949560514,97.15942299152883
ray_gpis,Corner,7,0.359375,0.215234375,69.96800000020639,95.24110069651124
ray_gpis,Corner,8,0.26171875,0.20546875,53.74407072622192,78.62310573901318
ray_gpis,Corner,9,0.40625,0.239453125,77.74669995548577,98.13814871718367
ray_gpis,Corner,10,0.39453125,0.230859375,71.66252949560513,97.15942299152883
ray_gpis,Corner,11,0.40234375,0.230078125,77.74669995548577,98.13814871718367
ray_gpis,Corner,12,0.390625,0.233203125,73.35705899100388,102.91637152735031
ray_gpis,Corner,13,0.3203125,0.208984375,60.93571989221406,95.56986607753021
ray_gpis,Corner,14,0.37890625,0.22734375,69.96800000020639,95.24110069651123
ray_gpis,Cross,0,0.39453125,0.23046875,73.35705899100388,102.91637152735031
ray_gpis,Cross,1,0.328125,0.198828125,66.92800000030803,103.09866666646417
ray_gpis,Cross,2,0.34375,0.2234375,65.12590358842537,94.88260569594534
ray_gpis,Cross,3,0.28125,0.20703125,53.94502577592736,88.55745020154808
ray_gpis,Cross,4,0.32421875,0.19609375,66.68117601124294,100.79807912796836
ray_gpis,Cross,5,0.34375,0.209375,66.68117601124294,100.79807912783095
ray_gpis,Cross,6,0.35546875,0.230078125,67.46173402683988,97.41684310845804
ray_gpis,Cross,7,0.38671875,0.2265625,73.35705899100388,102.91637152735031
ray_gpis,Cross,8,0.38671875,0.23046875,73.35705899100388,102.91637152735031
ray_gpis,Cross,9,0.40234375,0.23828125,73.35705899100388,102.91637152735031
ray_gpis,Cross,10,0.33984375,0.215234375,64.89603536270025,87.86932356563896
ray_gpis,Cross,11,0.3828125,0.2234375,73.00800000010474,94.76342213121288
ray_gpis,Cross,12,0.3125,0.220703125,58.81603536414029,91.60534512128926
ray_gpis,Cross,13,0.3125,0.226171875,58.816035363315805,91.60534512101442
ray_gpis,Cross,14,0.37890625,0.22890625,71.66252949560513,97.15942299152883
ray_gpis,Cube,0,0.3984375,0.231640625,77.74669995548577,98.13814871718367
ray_gpis,Cube,1,0.37109375,0.20703125,71.66252949560513,97.15942299152883
ray_gpis,Cube,2,0.28515625,0.208984375,53.74407072787092,89.43424012857135
ray_gpis,Cube,3,0.390625,0.23203125,71.66252949560513,97.15942299152883
ray_gpis,Cube,4,0.3828125,0.224609375,73.00800000010474,94.76342213121289
ray_gpis,Cube,5,0.40234375,0.240234375,73.35705899100388,102.91637152735031
ray_gpis,Cube,6,0.33203125,0.205859375,66.68117601124294,100.79807912796836
ray_gpis,Cube,7,0.3125,0.213671875,61.856035363214154,88.64646460840999
ray_gpis,Cube,8,0.328125,0.201171875,66.6811760116552,100.79807912810578
ray_gpis,Cube,9,0.38671875,0.22890625,69.96800000020639,95.24110069651124
ray_gpis,Cube,10,0.3125,0.19765625,60.93571989262631,95.56986607753024
ray_gpis,Cube,11,0.37109375,0.218359375,69.96800000020639,95.24110069651123
ray_gpis,Cube,12,0.31640625,0.20078125,60.935719891801796,95.56986607739282
